PROPIEDAD,TIPO DE VEHICULO ,MARCA,NOMBRE,
Linea,CAMIONETA,TOYOTA,LAND CRUISER,
Linea,AUTOMOVIL,TOYOTA,Auris Híbrido,
Linea,AUTOMOVIL,TOYOTA,COROLLA,
Linea,AUTOMOVIL,TOYOTA,COROLLA SEG HV,
Linea,AUTOMOVIL,TOYOTA,COROLLA XEI HV,
Linea,AUTOMOVIL,TOYOTA,PRIUS TOURING HYBRID 5P AT,
Linea,CAMIONETA,TOYOTA,COROLLA CROSS SE-G,
Linea,CAMIONETA,TOYOTA,PRIUS TOURING HYBRID 5P AT,
Linea,CAMIONETA,TOYOTA,RAV4 LE,
Linea,CAMIONETA,TOYOTA,RAV4 LIMITED,
Linea,CAMIONETA,TOYOTA,RAV4 XLE,
Linea,AUTOMOVIL,TRAILMASTER,300 XRX,
Linea,AUTOMOVIL,TRIUMPH,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,AUTOMOVIL,TRIUMPH,SPITFIRE,
Linea,AUTOMOVIL,TRIUMPH,TRIUMPH TR6,
Linea,MOTOCICLETA,TRIUMPH,BONNEVILLE (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,TRIUMPH,BONNEVILLE SE MT,
Linea,MOTOCICLETA,TRIUMPH,BONNEVILLE T100 MT,
Linea,MOTOCICLETA,TRIUMPH,DAYTONA 675 (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,TRIUMPH,DAYTONA 675 MT,
Linea,MOTOCICLETA,TRIUMPH,DAYTONA 675 R MT,
Linea,MOTOCICLETA,TRIUMPH,ROCKET III ROADSTER MT,
Linea,MOTOCICLETA,TRIUMPH,SCRAMBLER CLASSIC MT,
Linea,MOTOCICLETA,TRIUMPH,SPEED TRIPLE (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,TRIUMPH,SPEED TRIPLE MT,
Linea,MOTOCICLETA,TRIUMPH,SPEED TRIPLE R MT,
Linea,MOTOCICLETA,TRIUMPH,SPEEDMASTER,
Linea,MOTOCICLETA,TRIUMPH,STREET TRIPLE R MT,
Linea,MOTOCICLETA,TRIUMPH,THRUXTON 900 MT,
Linea,MOTOCICLETA,TRIUMPH,THUNDERBIRD STORM MT,
Linea,MOTOCICLETA,TRIUMPH,TIGER,
Linea,MOTOCICLETA,TRIUMPH,TIGER 1050 (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,TRIUMPH,TIGER 1050 MT,
Linea,MOTOCICLETA,TRIUMPH,TIGER 1050 SE MT,
Linea,MOTOCICLETA,TRIUMPH,TIGER 1050 SPORT MT,
Linea,MOTOCICLETA,TRIUMPH,TIGER 800 (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,TRIUMPH,TIGER 800 MT,
Linea,MOTOCICLETA,TRIUMPH,TIGER 800 XC MT,
Linea,MOTOCICLETA,TRIUMPH,TIGER 800 XCX MT,
Linea,MOTOCICLETA,TRIUMPH,TIGER 800 XRX,
Linea,MOTOCICLETA,TRIUMPH,TIGER EXPLORER LAUNCH MT,
Linea,MOTOCARRO,TRIWIL,FL200ZKI,
Linea,MOTOCARRO,TRIWIL,FL250ZH-1,
Linea,MOTOCARRO,TVS,KING BASICO MT,
Linea,MOTOCARRO,TVS,KING TUK TUK DELUXE BASICO,
Linea,MOTOCARRO,TVS,KING TUK TUK DELUXE FULL,
Linea,MOTOCARRO,TVS,KING TUK TUK DELUXE INTERMEDIO,
Linea,MOTOCICLETA,TVS,APACHE 160 4V ESTANDAR,
Linea,MOTOCICLETA,TVS,APACHE 160 4V PREMIUM,
Linea,MOTOCICLETA,TVS,APACHE RR 310,
Linea,MOTOCICLETA,TVS,APACHE RR310,
Linea,MOTOCICLETA,TVS,APACHE RTR 200,
Linea,MOTOCICLETA,TVS,APACHE RTR160 MT,
Linea,MOTOCICLETA,TVS,APACHE RTR180 MT,
Linea,MOTOCICLETA,TVS,FLAME 125 MT,
Linea,MOTOCICLETA,TVS,ROCK Z 125,
Linea,MOTOCICLETA,TVS,RTR180 BEAST BLAN PT,
Linea,MOTOCICLETA,TVS,SPORT 100 ES,
Linea,MOTOCICLETA,TVS,SPORT 100 KS,
Linea,MOTOCICLETA,TVS,STAR SPORT MT,
Linea,MOTOCICLETA,TVS,STRYKER 125,
Linea,MOTOCICLETA,TX MOTORS,TX 150 QT,
Linea,MOTOCICLETA,TX MOTORS,TX 150IN,
Linea,MOTOCICLETA,TX MOTORS,TX JERSEY 150 SCOOTER MT,
Linea,MOTOCICLETA,TX MOTORS,TX250,
Linea,CUATRIMOTO,TYCO,TY 200,
Linea,CUATRIMOTO,U.S.W.MOTORS,KT 200ST-7A,
Linea,AUTOMOVIL,UAZ,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,CAMIONETA,UAZ,3151233 MT,
Linea,CAMIONETA,UAZ,315126-01,
Linea,CAMIONETA,UAZ,315195 315195 MT,
Linea,CAMIONETA,UAZ,3303 MT,
Linea,CAMIONETA,UAZ,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,CAMIONETA,UAZ,MAXIMUM,
Linea,CAMPERO,UAZ,469B TAXI MT,
Linea,MICROBUS,UAZ,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,CAMIONETA,UAZ,HUNTER MT,
Linea,BUSETA,UD TRUCKS,U41,
Linea,CAMION,UD TRUCKS,MKB 215,
Linea,CAMION,UD TRUCKS,U41,
Linea,CAMIONETA,UFO,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,CAMIONETA,UFO,PAISAJE FD 6392 MT,
Linea,MOTOCICLETA,UKM,150 RR,
Linea,MOTOCICLETA,UKM,EVOLUTION 200R MT,
Linea,MOTOCICLETA,UKM,SPORT,
Linea,MOTOCICLETA,UKM,UDM 110 VENTUR MT,
Linea,MOTOCICLETA,UM,DSR II 200,
Linea,MOTOCICLETA,UM,RENEGADE 200,
Linea,MOTOCICLETA,UM,RENEGADE SPORT 180,
Linea,MOTOCICLETA,UM,XTREET 230R,
Linea,MOTOCICLETA,UNICO,FOR WHEELS,
Linea,VOLQUETA,UNIMOG,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,CUATRIMOTO,UNISON,DESERT CAT90,
Linea,CUATRIMOTO,UNISON,DESERTKCAT,
Linea,CUATRIMOTO,UNITED MOTORS,MTX 450 R,
Linea,MOTOCARRO,UNITED MOTORS,BULL 320 4X4 AT,
Linea,MOTOCICLETA,UNITED MOTORS,ARROW 150 AT,
Linea,MOTOCICLETA,UNITED MOTORS,COMMET 125 SS MT,
Linea,MOTOCICLETA,UNITED MOTORS,CONCEPT A1 150,
Linea,MOTOCICLETA,UNITED MOTORS,CRUISE C200T MT,
Linea,MOTOCICLETA,UNITED MOTORS,DSF 125 MT,
Linea,MOTOCICLETA,UNITED MOTORS,DSF 180 MT,
Linea,MOTOCICLETA,UNITED MOTORS,DSF 200 II MT,
Linea,MOTOCICLETA,UNITED MOTORS,DSR 200 MT,
Linea,MOTOCICLETA,UNITED MOTORS,DSR II 125 MT,
Linea,MOTOCICLETA,UNITED MOTORS,DSR II 200 MT,
Linea,MOTOCICLETA,UNITED MOTORS,DSR II 230 MT,
Linea,MOTOCICLETA,UNITED MOTORS,DTF 150 MT,
Linea,MOTOCICLETA,UNITED MOTORS,FAST WIND (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,UNITED MOTORS,FAST WIND 150 R MT,
Linea,MOTOCICLETA,UNITED MOTORS,FAST WIND 180 R MT,
Linea,MOTOCICLETA,UNITED MOTORS,FAST WIND 200 R MT,
Linea,MOTOCICLETA,UNITED MOTORS,FAST WIND 220 R MT,
Linea,MOTOCICLETA,UNITED MOTORS,FORZA 100 2T MT,
Linea,MOTOCICLETA,UNITED MOTORS,GP1 150R AT,
Linea,MOTOCICLETA,UNITED MOTORS,HYPERSPORT 223 MT,
Linea,MOTOCICLETA,UNITED MOTORS,MAGNETIC 100 MT,
Linea,MOTOCICLETA,UNITED MOTORS,MAGNETIC 125 MT,
Linea,MOTOCICLETA,UNITED MOTORS,MATRIX II 150 AT,
Linea,MOTOCICLETA,UNITED MOTORS,MATRIX II 200 DIGITAL AT,
Linea,MOTOCICLETA,UNITED MOTORS,MAX 125R MT,
Linea,MOTOCICLETA,UNITED MOTORS,NITROX (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,UNITED MOTORS,NITROX 125R MT,
Linea,MOTOCICLETA,UNITED MOTORS,NITROX 150R MT,
Linea,MOTOCICLETA,UNITED MOTORS,POWERMAX (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,UNITED MOTORS,POWERMAX 125 AT,
Linea,MOTOCICLETA,UNITED MOTORS,POWERMAX 150 AT,
Linea,MOTOCICLETA,UNITED MOTORS,POWERMAX GP1 125XX AT,
Linea,MOTOCICLETA,UNITED MOTORS,RENEGADE 200 MT,
Linea,MOTOCICLETA,UNITED MOTORS,RENEGADE 200 MT,
Linea,MOTOCICLETA,UNITED MOTORS,RENEGADE COMMANDO MT,
Linea,MOTOCICLETA,UNITED MOTORS,RENEGADE DUTY MT,
Linea,MOTOCICLETA,UNITED MOTORS,REV 180R MT,
Linea,MOTOCICLETA,UNITED MOTORS,SMF 125-II MT,
Linea,MOTOCICLETA,UNITED MOTORS,SMF 180 MT,
Linea,MOTOCICLETA,UNITED MOTORS,SMF 200 MT,
Linea,MOTOCICLETA,UNITED MOTORS,V2C 250 T MT,
Linea,MOTOCICLETA,UNITED MOTORS,V2C 650 S MT,
Linea,MOTOCICLETA,UNITED MOTORS,V2S (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,UNITED MOTORS,V2S (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,UNITED MOTORS,V2S 250 MT,
Linea,MOTOCICLETA,UNITED MOTORS,V2S 250 R MT,
Linea,MOTOCICLETA,UNITED MOTORS,V2S 650 MT,
Linea,MOTOCICLETA,UNITED MOTORS,V2S 650 R MT,
Linea,MOTOCICLETA,UNITED MOTORS,VENUS (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,UNITED MOTORS,VENUS 110 MT,
Linea,MOTOCICLETA,UNITED MOTORS,VENUS 115R MT,
Linea,MOTOCICLETA,UNITED MOTORS,VERTIX 150 AT,
Linea,MOTOCICLETA,UNITED MOTORS,XPEED 150 XX MT,
Linea,MOTOCICLETA,UNITED MOTORS,XPEED 250i AT,
Linea,MOTOCICLETA,UNITED MOTORS,XTREET 200 MT,
Linea,MOTOCICLETA,UNITED MOTORS,XTREET 250 MT,
Linea,MOTOCICLETA,UNITED MOTORS,XTREET II 140R MT,
Linea,MOTOCICLETA,UNITED MOTORS,XTREET II 180 MT,
Linea,MOTOCICLETA,UNITED MOTORS,XTREET II 230 MT,
Linea,MOTOCICLETA,URAL,IMZ81034,
Linea,MOTOCICLETA,URAL,SPORTMAN,
Linea,MOTOCICLETA,USW MOTORS,ENDURO 200 GY-4 MT,
Linea,MOTOCICLETA,USW MOTORS,GACELA 150T-6 MT,
Linea,MOTOCICLETA,USW MOTORS,GUEPARDO 125T-6 MT,
Linea,MOTOCICLETA,USW MOTORS,LINCE 110 MT,
Linea,MOTOCICLETA,USW MOTORS,LINCE 125 MT,
Linea,MOTOCICLETA,USW MOTORS,RYNO 150 MT,
Linea,MOTOCICLETA,USW MOTORS,SPORT EAGLE 125/GS MT,
Linea,MOTOCICLETA,USW MOTORS,SPORT EAGLE 150-2 MT,
Linea,MOTOCARRO,VAISAND,DB300ZH,
Linea,MOTOCARRO,VAISAND,XY 200 ZH PLATON MT,
Linea,AUTOMOVIL,VAUXHALL,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,MOTOCICLETA,VECTRIX,VX 2,
Linea,MOTOCICLETA,VENTO,PHANTOM GT5 AT,
Linea,MOTOCICLETA,VENTO,REBELLIAN TOURING MT,
Linea,MOTOCICLETA,VENTO,V THUNDER 250 MT,
Linea,MOTOCICLETA,VENTO,WORKMAN,
Linea,MOTOCICLETA,VENTO,WORMAN,
Linea,MOTOCICLETA,VERUCCI,ENDURO VC 150 GY MT,
Linea,MOTOCICLETA,VERUCCI,ENDURO VC 200 GY 3 MT,
Linea,MOTOCICLETA,VERUCCI,VC 150 (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,VERUCCI,VC 150 150 SP SPIRIT MT,
Linea,MOTOCICLETA,VERUCCI,VC 150 FS 10D AVISPA AT,
Linea,MOTOCICLETA,VERUCCI,VC 150 FS 10G GALAXIA AT,
Linea,MOTOCICLETA,VERUCCI,VC 150 FS 5 PANTERA AT,
Linea,MOTOCICLETA,VERUCCI,VC 150 FS 6V RETRO AT,
Linea,MOTOCICLETA,VERUCCI,VC 150 T5 WING EDITIO AT,
Linea,MOTOCICLETA,VERUCCI,VC 150 VC 150 FS 7 VIPER AT,
Linea,AUTOMOVIL,VESPA,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,MOTOCICLETA,VESPA,GT 160,
Linea,MOTOCICLETA,VESPA,GTS 125 AT,
Linea,MOTOCICLETA,VESPA,GTS 250 AT,
Linea,MOTOCICLETA,VESPA,GTS 300 SUPER AT,
Linea,MOTOCICLETA,VESPA,GTV 125 (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,VESPA,GTV 125 AT,
Linea,MOTOCICLETA,VESPA,GTV 125 NAVY AT,
Linea,MOTOCICLETA,VESPA,GTV 250 (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,VESPA,GTV 250 AT,
Linea,MOTOCICLETA,VESPA,GTV 250 NAVY AT,
Linea,MOTOCICLETA,VESPA,GTV 300 IE AT,
Linea,MOTOCICLETA,VESPA,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,MOTOCICLETA,VESPA,LX 125 AT,
Linea,MOTOCICLETA,VESPA,LX 150 AT,
Linea,MOTOCICLETA,VESPA,LXV 125 (LINEA BASE ESTANDAR),
Linea,MOTOCICLETA,VESPA,LXV 125 AT,
Linea,MOTOCICLETA,VESPA,LXV 125 NAVY AT,
Linea,MOTOCICLETA,VESPA,PRIMAVERA 125 AT,
Linea,MOTOCICLETA,VESPA,PRIMAVERA 150 AT,
Linea,MOTOCICLETA,VESPA,SPRINT 125 3V,
Linea,MOTOCICLETA,VESPA,SPRINT 150 SPORT,
Linea,MOTOCICLETA,VESPA,VXL,
Linea,CAMIONETA,VIASA,COMANDO,
Linea,CAMIONETA,VIASA,COMANDO C101,
Linea,CAMIONETA,VIASA,COMANDO C101,
Linea,CAMIONETA,VIASA,COMANDO C101,
Linea,CAMIONETA,VIASA,COMANDO C101,
Linea,CAMIONETA,VIASA,COMANDO C101,
Linea,CAMIONETA,VIASA,COMANDO C101,
Linea,CAMIONETA,VIASA,COMANDO C101,
Linea,CAMIONETA,VIASA,COMANDO C101,
Linea,CAMIONETA,VIASA,COMANDO C101 (LINEA BASE ESTANDAR),
Linea,MICROBUS,VIASA,COMANDO,
Linea,MOTOCICLETA,VICTORY,ADVANCE 110,
Linea,MOTOCICLETA,VICTORY,ADVANCE R 110,
Linea,MOTOCICLETA,VICTORY,ADVANCE R 125,
Linea,MOTOCICLETA,VICTORY,BLACK,
Linea,MOTOCICLETA,VICTORY,BOMBER 150,
Linea,MOTOCICLETA,VICTORY,CROOS COUNTRY,
Linea,MOTOCICLETA,VICTORY,FLOW 125,
Linea,MOTOCICLETA,VICTORY,LIFE 125,
Linea,MOTOCICLETA,VICTORY,MRX 125 MT,
Linea,MOTOCICLETA,VICTORY,MRX 150 MT,
Linea,MOTOCICLETA,VICTORY,NITRO 125,
Linea,MOTOCICLETA,VICTORY,NITRO 151 R,
Linea,MOTOCICLETA,VICTORY,ONE,
Linea,MOTOCICLETA,VICTORY,SWITCH 150,
Linea,MOTOCICLETA,VICTORY,ZS 125,
Linea,AUTOMOVIL,VOLGA,2410,
Linea,AUTOMOVIL,VOLGA,GAZ 2410 MT,
Linea,AUTOMOVIL,VOLGA,"LINEAS Y CILINDRAJES NO INCLUIDOS
 ANTERIORES A 1997",
Linea,AUTOMOVIL,VOLKSWAGEN,113 (Escarabajo),
Linea,AUTOMOVIL,VOLKSWAGEN,113/1300,
Linea,AUTOMOVIL,VOLKSWAGEN,BEETLE (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,BEETLE DESIGN 2P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,BEETLE DESIGN 2P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,BEETLE SPORT 2P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,BORA EXCLUSIVE MT,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA EXCLUSIVE TP,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA GLI TP,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA PRESTIGE MT,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA PRESTIGE TP,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA SPORT TP,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA STYLE ACTIVE MT,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA STYLE ACTIVE TP,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA STYLE MT,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA STYLE TP,
Linea,AUTOMOVIL,VOLKSWAGEN,BORA VARIANT 2.5L TP,
Linea,AUTOMOVIL,VOLKSWAGEN,CABRIO GLS AT,
Linea,AUTOMOVIL,VOLKSWAGEN,CORAT,
Linea,AUTOMOVIL,VOLKSWAGEN,CORRADO,
Linea,AUTOMOVIL,VOLKSWAGEN,CORRADO,
Linea,AUTOMOVIL,VOLKSWAGEN,CORRADO (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,CORRADO SLC 2P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,CROSS FOX,
Linea,AUTOMOVIL,VOLKSWAGEN,CROSS FOX,
Linea,AUTOMOVIL,VOLKSWAGEN,CROSS UP,
Linea,AUTOMOVIL,VOLKSWAGEN,DERBY (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,DERBY 4P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,EOS TFSI CABRIOLET 2P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,ESCARABAJO,
Linea,AUTOMOVIL,VOLKSWAGEN,ESCARABAJO,
Linea,AUTOMOVIL,VOLKSWAGEN,ESCARABAJO,
Linea,AUTOMOVIL,VOLKSWAGEN,FAST BACK,
Linea,AUTOMOVIL,VOLKSWAGEN,FOX BASICO (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,FOX BASICO 3P AT,
Linea,AUTOMOVIL,VOLKSWAGEN,FOX BASICO 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,FOX BASICO 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,FOX BASICO 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,FOX SPORT 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,FOX XTREME 1.6L MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,GOL (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,GOL (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,GOL (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,GOL 1.6L 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL 1.8 (MAN),
Linea,AUTOMOVIL,VOLKSWAGEN,GOL BASICO 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL BASICO 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL BASICO 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL BASICO 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL CL 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL CL 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL CL MI 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL CL MI 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL COMFORTLINE 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL COMFORTLINE 5P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL COMFORTLINE I-motion 5P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL COMFORTLINE Voyage 4P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL COMFORTLINE Voyage 4P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL CUP 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL GL 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL GL MI 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL GTI 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,"GOL HIGHLINE 1,6L M/T",
Linea,AUTOMOVIL,VOLKSWAGEN,GOL HIGHLINE 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL HIGHLINE 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL ONE 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL PLUS 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL PLUS 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL POWER 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL POWER 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL POWER Voyage 4P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL SPACE Voyage 4P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL SPIRIT Voyage 4P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL SPORT 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL SPORT 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL TRENDLINE,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL TRENDLINE,
Linea,AUTOMOVIL,VOLKSWAGEN,GOL TRENDLINE Voyage,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF BASICO 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF CABRIOLET 2P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF CABRIOLET COUPE MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF CL 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF COMFORTLINE 5P AT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF COMFORTLINE 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF COMFORTLINE 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF COMFORTLINE MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF COMFORTLINE TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF COMFORTLINE TSI DSG,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF COMFORTLINE TSI MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GL 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GL 5P AT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GL 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GL 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GL 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GL 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI 16V 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI 3P AT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI DSG 5P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI DSG PERFORMANCE 5P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI FSI 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI FSI 3P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI FSI 5P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI PERFORMANCE 2.0 TSI,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF GTI VR6 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF HIGHLINE 3P AT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF HIGHLINE 5P AT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF HIGHLINE 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF HIGHLINE 5P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF HIGHLINE TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF MANHATTAN 5P AT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF MANHATTAN 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF PLUS 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF R32 3P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF R32 5P MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF R32 DSG 3P TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF SPORTLINE TSI,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF SPORTWAGEN,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF TRENDLINE MT,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF TRENDLINE TP,
Linea,AUTOMOVIL,VOLKSWAGEN,GOLF VARIANT 5P AT,
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA,
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA,
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA (LINEA BASE ESTANDAR),
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA A7 CONFORLINE 1.4 AT,
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA A7 CONFORLINE 1.4 TSI MT,
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA A7 SPORTLINE 1.4 TSI AT,
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA CARAT MT,
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA COMFORTLINE,
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA COMFORTLINE AT,
Linea,AUTOMOVIL,VOLKSWAGEN,JETTA COMFORTLINE MT,
